x,y,z
-0.349296,0.306692,0.503979
-0.349300,0.306659,0.503959
-0.349303,0.306625,0.503939
-0.349307,0.306592,0.503919
-0.349310,0.306559,0.503900
-0.349314,0.306525,0.503880
-0.349317,0.306492,0.503860
-0.349321,0.306459,0.503840
-0.349324,0.306425,0.503820
-0.349328,0.306392,0.503801
-0.349331,0.306359,0.503781
-0.349335,0.306326,0.503761
-0.349338,0.306293,0.503742
-0.349342,0.306260,0.503722
-0.349345,0.306227,0.503703
-0.349349,0.306194,0.503683
-0.349352,0.306162,0.503663
-0.349355,0.306129,0.503644
-0.349359,0.306096,0.503625
-0.349362,0.306063,0.503605
-0.349366,0.306031,0.503586
-0.349369,0.305998,0.503566
-0.349373,0.305966,0.503547
-0.349376,0.305933,0.503528
-0.349379,0.305901,0.503508
-0.349383,0.305869,0.503489
-0.349386,0.305836,0.503470
-0.349390,0.305804,0.503451
-0.349393,0.305772,0.503432
-0.349396,0.305740,0.503413
-0.349400,0.305708,0.503394
-0.349403,0.305676,0.503375
-0.349406,0.305644,0.503356
-0.349410,0.305612,0.503337
-0.349413,0.305580,0.503318
-0.349416,0.305548,0.503299
-0.349420,0.305517,0.503280
-0.349423,0.305485,0.503261
-0.349426,0.305453,0.503242
-0.349430,0.305422,0.503224
-0.349433,0.305390,0.503205
-0.349436,0.305359,0.503186
-0.349440,0.305328,0.503168
-0.349443,0.305296,0.503149
-0.349446,0.305265,0.503131
-0.349450,0.305234,0.503112
-0.349453,0.305203,0.503094
-0.349456,0.305172,0.503075
-0.349459,0.305141,0.503057
-0.349463,0.305110,0.503038
-0.349466,0.305079,0.503020
-0.349469,0.305049,0.503002
-0.349472,0.305018,0.502984
-0.349475,0.304987,0.502965
-0.349479,0.304957,0.502947
-0.349482,0.304926,0.502929
-0.349485,0.304896,0.502911
-0.349488,0.304866,0.502893
-0.349491,0.304835,0.502875
-0.349495,0.304805,0.502857
-0.349498,0.304775,0.502839
-0.349501,0.304745,0.502821
-0.349504,0.304715,0.502804
-0.349507,0.304685,0.502786
-0.349510,0.304655,0.502768
-0.349514,0.304626,0.502750
-0.349517,0.304596,0.502733
-0.349520,0.304566,0.502715
-0.349523,0.304537,0.502698
-0.349526,0.304507,0.502680
