x,y,z
0.055089,0.153265,0.737571
0.055544,0.153968,0.737247
0.055998,0.154670,0.736924
0.056452,0.155371,0.736601
0.056905,0.156072,0.736278
0.057358,0.156772,0.735956
0.057810,0.157471,0.735634
0.058261,0.158169,0.735312
0.058712,0.158866,0.734991
0.059163,0.159563,0.734671
0.059613,0.160258,0.734350
0.060062,0.160953,0.734030
0.060511,0.161647,0.733711
0.060959,0.162340,0.733392
0.061407,0.163032,0.733073
0.061854,0.163723,0.732755
0.062300,0.164413,0.732437
0.062746,0.165103,0.732119
0.063192,0.165791,0.731802
0.063636,0.166479,0.731486
0.064080,0.167165,0.731170
0.064524,0.167851,0.730854
0.064966,0.168535,0.730539
0.065409,0.169219,0.730224
0.065850,0.169901,0.729910
0.066291,0.170583,0.729596
0.066731,0.171263,0.729282
0.067170,0.171943,0.728970
0.067609,0.172621,0.728657
0.068047,0.173298,0.728345
0.068485,0.173975,0.728034
0.068922,0.174650,0.727723
0.069358,0.175324,0.727412
0.069793,0.175997,0.727103
0.070228,0.176669,0.726793
0.070661,0.177340,0.726484
0.071095,0.178010,0.726176
0.071527,0.178678,0.725868
0.071959,0.179345,0.725561
0.072390,0.180012,0.725254
0.072820,0.180677,0.724948
0.073249,0.181341,0.724642
0.073678,0.182003,0.724337
0.074106,0.182665,0.724032
0.074533,0.183325,0.723728
0.074959,0.183984,0.723425
0.075384,0.184642,0.723122
0.075809,0.185298,0.722819
0.076233,0.185954,0.722518
0.076656,0.186608,0.722216
0.077078,0.187261,0.721916
0.077500,0.187912,0.721616
0.077920,0.188562,0.721316
0.078340,0.189211,0.721017
0.078759,0.189859,0.720719
0.079177,0.190505,0.720422
0.079594,0.191150,0.720125
0.080011,0.191794,0.719828
0.080426,0.192436,0.719532
0.080841,0.193077,0.719237
0.081254,0.193717,0.718943
0.081667,0.194355,0.718649
0.082079,0.194992,0.718356
0.082490,0.195627,0.718063
0.082900,0.196261,0.717771
0.083309,0.196894,0.717480
0.083717,0.197525,0.717189
0.084125,0.198155,0.716899
0.084531,0.198783,0.716610
0.084937,0.199410,0.716321
0.085341,0.200035,0.716033
0.085745,0.200659,0.715746
0.086147,0.201282,0.715459
0.086549,0.201903,0.715173
0.086950,0.202522,0.714888
0.087349,0.203140,0.714603
0.087748,0.203756,0.714320
0.088146,0.204371,0.714036
0.088543,0.204985,0.713754
0.088938,0.205597,0.713472
0.089333,0.206207,0.713191
0.089727,0.206816,0.712911
0.090120,0.207423,0.712631
0.090511,0.208029,0.712352
0.090902,0.208633,0.712074
0.091292,0.209235,0.711797
0.091680,0.209836,0.711520
0.092068,0.210435,0.711244
0.092455,0.211033,0.710969
0.092840,0.211629,0.710694
0.093225,0.212223,0.710421
0.093608,0.212816,0.710148
0.093990,0.213407,0.709876
0.094371,0.213996,0.709604
0.094752,0.214584,0.709333
0.095131,0.215170,0.709064
0.095509,0.215755,0.708794
0.095886,0.216337,0.708526
0.096261,0.216918,0.708259
0.096636,0.217498,0.707992
0.097010,0.218075,0.707726
0.097382,0.218651,0.707461
0.097754,0.219225,0.707196
0.098124,0.219798,0.706933
0.098493,0.220368,0.706670
0.098861,0.220937,0.706408
0.099228,0.221504,0.706147
0.099593,0.222070,0.705886
0.099958,0.222633,0.705627
0.100321,0.223195,0.705368
0.100684,0.223755,0.705110
0.101045,0.224313,0.704853
0.101405,0.224870,0.704597
0.101763,0.225424,0.704342
0.102121,0.225977,0.704087
0.102477,0.226528,0.703833
0.102832,0.227077,0.703580
0.103186,0.227625,0.703328
0.103539,0.228170,0.703077
0.103891,0.228714,0.702827
0.104241,0.229255,0.702577
0.104590,0.229795,0.702329
0.104938,0.230333,0.702081
0.105285,0.230869,0.701834
0.105631,0.231404,0.701588
0.105975,0.231936,0.701343
0.106318,0.232466,0.701099
0.106660,0.232995,0.700855
0.107001,0.233522,0.700613
0.107340,0.234046,0.700371
0.107678,0.234569,0.700131
0.108015,0.235090,0.699891
0.108351,0.235609,0.699652
0.108685,0.236126,0.699414
0.109018,0.236641,0.699177
0.109350,0.237154,0.698940
0.109681,0.237665,0.698705
0.110010,0.238174,0.698471
0.110338,0.238681,0.698237
0.110665,0.239186,0.698004
0.110990,0.239689,0.697773
0.111314,0.240190,0.697542
0.111637,0.240689,0.697312
0.111959,0.241187,0.697083
0.112279,0.241682,0.696855
0.112598,0.242175,0.696628
0.112915,0.242666,0.696402
0.113232,0.243155,0.696177
0.113547,0.243642,0.695952
0.113861,0.244127,0.695729
0.114173,0.244610,0.695507
0.114484,0.245091,0.695285
0.114794,0.245570,0.695065
0.115102,0.246047,0.694845
0.115409,0.246521,0.694627
0.115715,0.246994,0.694409
0.116019,0.247465,0.694192
0.116322,0.247933,0.693976
0.116624,0.248400,0.693762
0.116924,0.248864,0.693548
0.117223,0.249326,0.693335
0.117521,0.249786,0.693123
0.117817,0.250245,0.692912
0.118112,0.250701,0.692702
0.118406,0.251154,0.692493
0.118698,0.251606,0.692285
0.118989,0.252056,0.692078
0.119278,0.252503,0.691872
0.119566,0.252949,0.691667
0.119853,0.253392,0.691463
0.120138,0.253833,0.691260
0.120422,0.254272,0.691057
0.120705,0.254709,0.690856
0.120986,0.255143,0.690656
0.121266,0.255576,0.690457
0.121544,0.256006,0.690259
0.121821,0.256435,0.690062
0.122097,0.256861,0.689865
0.122371,0.257285,0.689670
0.122644,0.257706,0.689476
0.122915,0.258126,0.689283
0.123185,0.258543,0.689091
0.123454,0.258958,0.688899
0.123721,0.259372,0.688709
