x,y,z
0.149986,0.300030,0.506414
0.149987,0.300029,0.506279
0.149987,0.300028,0.506146
0.149987,0.300028,0.506014
0.149987,0.300027,0.505884
0.149988,0.300027,0.505756
0.149988,0.300026,0.505629
0.149988,0.300025,0.505505
0.149989,0.300025,0.505381
0.149989,0.300024,0.505260
0.149989,0.300024,0.505140
0.149989,0.300023,0.505021
0.149990,0.300023,0.504905
0.149990,0.300022,0.504790
0.149990,0.300022,0.504676
0.149990,0.300021,0.504565
0.149990,0.300021,0.504454
0.149991,0.300020,0.504346
0.149991,0.300020,0.504239
0.149991,0.300019,0.504133
0.149991,0.300019,0.504030
0.149992,0.300018,0.503927
0.149992,0.300018,0.503827
0.149992,0.300017,0.503728
0.149992,0.300017,0.503630
0.149992,0.300016,0.503534
0.149993,0.300016,0.503440
0.149993,0.300015,0.503347
0.149993,0.300015,0.503256
0.149993,0.300015,0.503166
0.149993,0.300014,0.503078
0.149994,0.300014,0.502991
0.149994,0.300013,0.502906
0.149994,0.300013,0.502822
0.149994,0.300013,0.502740
0.149994,0.300012,0.502660
0.149994,0.300012,0.502580
0.149995,0.300012,0.502503
0.149995,0.300011,0.502426
0.149995,0.300011,0.502351
0.149995,0.300010,0.502278
0.149995,0.300010,0.502206
0.149995,0.300010,0.502135
0.149996,0.300010,0.502066
0.149996,0.300009,0.501999
0.149996,0.300009,0.501932
0.149996,0.300009,0.501867
0.149996,0.300008,0.501804
0.149996,0.300008,0.501741
0.149996,0.300008,0.501681
0.149997,0.300007,0.501621
0.149997,0.300007,0.501563
0.149997,0.300007,0.501506
0.149997,0.300007,0.501450
0.149997,0.300006,0.501396
0.149997,0.300006,0.501343
0.149997,0.300006,0.501292
0.149997,0.300006,0.501241
0.149997,0.300005,0.501192
0.149998,0.300005,0.501144
0.149998,0.300005,0.501097
0.149998,0.300005,0.501052
0.149998,0.300005,0.501008
0.149998,0.300004,0.500965
0.149998,0.300004,0.500923
0.149998,0.300004,0.500882
0.149998,0.300004,0.500842
0.149998,0.300004,0.500804
0.149998,0.300004,0.500767
0.149998,0.300003,0.500731
0.149999,0.300003,0.500696
0.149999,0.300003,0.500662
0.149999,0.300003,0.500629
0.149999,0.300003,0.500597
0.149999,0.300003,0.500566
0.149999,0.300002,0.500536
0.149999,0.300002,0.500508
0.149999,0.300002,0.500480
0.149999,0.300002,0.500453
0.149999,0.300002,0.500427
0.149999,0.300002,0.500403
0.149999,0.300002,0.500379
0.149999,0.300002,0.500356
0.149999,0.300002,0.500334
0.149999,0.300001,0.500313
0.149999,0.300001,0.500293
0.149999,0.300001,0.500273
0.149999,0.300001,0.500255
0.149999,0.300001,0.500237
0.150000,0.300001,0.500220
0.150000,0.300001,0.500204
0.150000,0.300001,0.500189
